ts,lat,lon,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2022-12-07 00:02,1.371,103.882,0.692,0.5,2,-8.659,1,0.0464,0.357,5.67e-05,0.162,0.366,140.087,4
2022-12-07 10:52,1.372,103.865,0.609,0.418,5,-7.465,1,0.035,0.281,7.89e-05,0.107,0.202,126.135,4
2022-12-07 11:03,1.371,103.885,0.678,0.47,1,-7.306,1,0.235,0.258,0.0,0.175,0.272,89.992,4
2022-12-07 11:07,1.37,103.89,0.844,0.424,2,-8.365,1,0.0836,0.362,0.00108,0.589,0.434,111.226,3
2022-12-07 11:23,1.339,103.871,0.639,0.544,4,-6.152,1,0.0391,0.586,0.0,0.463,0.483,129.908,4
2022-12-07 11:29,1.319,103.862,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3
2022-12-08 00:24,1.37,103.875,0.42,0.226,5,-10.269,0,0.0345,0.745,0.0,0.114,0.224,134.332,5
2022-12-08 11:04,1.371,103.865,0.688,0.467,11,-10.097,1,0.0415,0.367,0.0,0.195,0.526,84.002,4
2022-12-08 14:13,1.333,103.848,0.692,0.5,2,-8.659,1,0.0464,0.357,5.67e-05,0.162,0.366,140.087,4
2022-12-08 14:16,1.32,103.843,0.688,0.507,11,-6.85,0,0.0413,0.432,0.0,0.154,0.46,128.033,4
2022-12-09 02:36,1.301,103.838,0.82,0.447,0,-7.686,1,0.085,0.277,4.1e-05,0.0583,0.661,149.98,4
2022-12-09 15:07,1.315,103.846,0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,4
2022-12-09 15:16,1.316,103.851,0.816,0.72,5,-4.015,1,0.0434,0.737,0.0,0.163,0.646,117.975,4
2022-12-10 15:33,1.317,103.85,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4
2022-12-10 15:36,1.316,103.848,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,4
2022-12-10 15:44,1.313,103.85,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,4
2022-12-11 14:37,1.315,103.846,0.303,0.701,8,-3.86,1,0.0816,0.00554,0.00143,0.114,0.0779,170.0,4
2022-12-11 14:48,1.316,103.851,0.234,0.641,5,-5.552,0,0.0371,0.053,0.000312,0.95,0.164,151.712,4
2022-12-11 15:05,1.314,103.852,0.534,0.696,9,-5.211,0,0.0694,0.316,0.0,0.248,0.251,168.149,4
2022-12-11 15:33,1.314,103.852,0.234,0.641,5,-5.552,0,0.0371,0.053,0.000312,0.95,0.164,151.712,4
2022-12-12 00:17,1.321,103.863,0.234,0.641,5,-5.552,0,0.0371,0.053,0.000312,0.95,0.164,151.712,4
2022-12-12 00:29,1.327,103.88,0.558,0.866,5,-6.717,0,0.0395,0.0395,0.369,0.141,0.0536,126.004,4
2022-12-12 07:21,1.31,103.871,0.362,0.556,0,-7.007,0,0.0539,0.0921,0.000676,0.132,0.266,150.175,4
2022-12-12 09:02,1.33,103.876,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4
2022-12-13 07:56,1.312,103.86,0.42,0.226,5,-10.269,0,0.0345,0.745,0.0,0.114,0.224,134.332,5
2022-12-13 08:07,1.298,103.848,0.63,0.456,8,-8.285,1,0.0317,0.545,0.0,0.114,0.166,137.915,3
2022-12-13 08:10,1.298,103.845,0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,4
2022-12-13 08:13,1.3,103.837,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,4
2022-12-13 08:16,1.3,103.835,0.369,0.424,7,-5.431,1,0.0318,0.64,0.0,0.184,0.181,179.597,4
2022-12-13 08:42,1.271,103.825,0.836,0.465,10,-10.604,0,0.0588,0.703,0.00943,0.0978,0.881,103.993,4
2022-12-14 01:38,1.32,103.862,0.56,0.686,4,-10.998,1,0.0361,0.00099,0.365,0.0473,0.0549,106.003,4
2022-12-14 01:47,1.328,103.88,0.528,0.807,4,-9.862,1,0.028,0.0555,0.49,0.165,0.636,147.726,4
2022-12-14 08:23,1.328,103.869,0.247,0.143,2,-20.936,0,0.0414,0.965,0.136,0.103,0.0189,81.187,3
2022-12-14 08:42,1.313,103.853,0.734,0.689,10,-6.454,0,0.0871,0.532,8.47e-05,0.322,0.705,149.579,4
2022-12-14 15:10,1.313,103.85,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,3
2022-12-14 15:14,1.313,103.849,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,4
2022-12-15 01:05,1.314,103.852,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,4
2022-12-15 01:12,1.32,103.862,0.474,0.229,10,-9.47,1,0.0329,0.858,0.0,0.11,0.289,118.827,4
2022-12-15 01:22,1.321,103.863,0.668,0.769,9,-5.25,1,0.218,0.366,0.0,0.0861,0.469,79.852,4
2022-12-15 01:22,1.32,103.862,0.668,0.769,9,-5.25,1,0.218,0.366,0.0,0.0861,0.469,79.852,4
2022-12-15 01:26,1.328,103.869,0.621,0.411,6,-8.261,0,0.0333,0.0553,0.0,0.0816,0.357,110.113,4
2022-12-15 01:29,1.33,103.875,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,4
2022-12-15 01:32,1.328,103.88,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,3
2022-12-15 09:01,1.314,103.852,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,3
2022-12-15 09:04,1.314,103.852,0.474,0.229,10,-9.47,1,0.0329,0.858,0.0,0.11,0.289,118.827,4
2022-12-16 09:17,1.32,103.862,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,4
2022-12-16 09:25,1.314,103.852,0.461,0.279,9,-11.776,0,0.0373,0.911,0.0,0.205,0.599,114.225,4
2022-12-17 13:04,1.314,103.85,0.474,0.229,10,-9.47,1,0.0329,0.858,0.0,0.11,0.289,118.827,4
2022-12-17 13:04,1.316,103.85,0.474,0.229,10,-9.47,1,0.0329,0.858,0.0,0.11,0.289,118.827,4
2022-12-17 13:16,1.315,103.849,0.651,0.647,1,-5.415,1,0.0654,0.437,0.175,0.205,0.345,152.069,4
2022-12-19 08:29,1.325,103.842,0.787,0.325,8,-10.412,1,0.273,0.323,1.31e-06,0.14,0.414,147.038,4
2022-12-19 08:34,1.317,103.845,0.726,0.147,3,-11.899,1,0.0551,0.791,2.14e-05,0.0984,0.234,137.881,3
2022-12-19 08:41,1.315,103.852,0.787,0.325,8,-10.412,1,0.273,0.323,1.31e-06,0.14,0.414,147.038,4
2022-12-19 08:44,1.314,103.852,0.617,0.265,5,-15.368,1,0.0442,0.762,0.285,0.262,0.467,75.159,4
2022-12-20 13:01,1.317,103.849,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,4
2022-12-20 13:30,1.314,103.852,0.609,0.418,5,-7.465,1,0.035,0.281,7.89e-05,0.107,0.202,126.135,4
2022-12-20 13:30,1.314,103.85,0.609,0.418,5,-7.465,1,0.035,0.281,7.89e-05,0.107,0.202,126.135,4
2022-12-21 01:25,1.283,103.782,0.621,0.411,6,-8.261,0,0.0333,0.0553,0.0,0.0816,0.357,110.113,4
2022-12-21 01:27,1.294,103.784,0.62,0.38,11,-8.125,0,0.0384,0.719,0.0,0.108,0.793,127.481,4
2022-12-21 03:12,1.308,103.766,0.737,0.492,7,-7.382,0,0.043,0.104,0.0,0.416,0.156,119.991,4
2022-12-21 03:15,1.317,103.762,0.616,0.626,11,-7.757,1,0.179,0.41,0.0,0.13,0.447,161.884,4
2022-12-21 03:20,1.33,103.748,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,4
2022-12-21 03:35,1.335,103.747,0.783,0.62,0,-7.987,0,0.0662,0.426,1.33e-06,0.152,0.827,101.992,4
2022-12-21 04:13,1.336,103.747,0.81,0.604,7,-3.296,1,0.0904,0.316,0.0514,0.0944,0.646,102.937,4
2022-12-21 04:20,1.335,103.747,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,4
2022-12-21 04:28,1.333,103.743,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,4
2022-12-21 04:39,1.307,103.79,0.693,0.466,5,-8.598,1,0.0439,0.339,0.0253,0.106,0.248,119.973,4
2022-12-21 04:48,1.289,103.82,0.665,0.697,1,-5.271,0,0.0776,0.0267,3.85e-06,0.0771,0.404,109.854,4
2022-12-21 05:04,1.338,103.847,0.943,0.7,4,-6.266,0,0.0887,0.371,2.17e-05,0.188,0.779,98.011,4
2022-12-21 05:40,1.314,103.85,0.884,0.539,1,-6.389,0,0.208,0.239,0.0,0.0805,0.776,85.008,4
2022-12-21 05:43,1.314,103.852,0.729,0.349,0,-11.264,1,0.0516,0.0112,0.0128,0.0893,0.361,100.016,4
2022-12-21 05:43,1.314,103.852,0.729,0.349,0,-11.264,1,0.0516,0.0112,0.0128,0.0893,0.361,100.016,4
2022-12-22 01:20,1.32,103.862,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,4
2022-12-22 01:26,1.324,103.865,0.44,0.441,5,-8.347,0,0.0454,0.684,0.864,0.11,0.0488,125.241,4
2022-12-22 01:31,1.331,103.876,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,4
2022-12-22 01:31,1.328,103.88,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,4
2022-12-22 12:00,1.316,103.848,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,4
2022-12-22 12:03,1.314,103.846,0.64,0.645,9,-5.844,1,0.109,0.279,1.18e-05,0.115,0.484,168.03,4
2022-12-22 12:11,1.315,103.852,0.44,0.441,5,-8.347,0,0.0454,0.684,0.864,0.11,0.0488,125.241,4
2022-12-22 12:26,1.313,103.85,0.284,0.538,2,-9.894,0,0.0886,0.717,0.105,0.111,0.259,179.708,3
2022-12-22 12:31,1.314,103.852,0.746,0.825,3,-4.457,1,0.0435,0.192,0.0,0.365,0.904,143.062,4
2022-12-23 01:13,1.32,103.862,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,4
2022-12-23 01:30,1.323,103.864,0.618,0.718,1,-7.494,1,0.0262,0.000303,0.00125,0.0863,0.371,97.029,4
2022-12-23 01:32,1.326,103.866,0.859,0.551,1,-7.916,0,0.149,0.559,0.0,0.194,0.777,102.049,4
2022-12-23 01:37,1.331,103.877,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4
2022-12-23 01:41,1.328,103.88,0.371,0.931,0,-2.297,0,0.0485,0.000619,0.0378,0.0943,0.145,86.935,4
2022-12-24 06:23,1.331,103.868,0.44,0.441,5,-8.347,0,0.0454,0.684,0.864,0.11,0.0488,125.241,4
2022-12-24 06:41,1.328,103.88,0.565,0.883,0,-4.425,1,0.0426,0.0019,0.0,0.245,0.544,109.989,4
2022-12-25 08:44,1.314,103.852,0.538,0.694,3,-7.035,1,0.0483,0.143,0.098,0.112,0.425,145.007,4
2022-12-27 00:35,1.327,103.868,0.639,0.819,5,-5.951,0,0.136,0.0221,6.2e-05,0.106,0.389,194.038,4
2022-12-27 00:43,1.328,103.88,0.605,0.727,4,-4.585,0,0.0906,0.0158,0.000558,0.0989,0.25,170.066,4
2022-12-27 12:16,1.312,103.849,0.636,0.567,1,-7.344,1,0.0745,0.568,1.4e-05,0.131,0.282,125.457,4
2022-12-27 12:23,1.317,103.849,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,4
2022-12-27 12:27,1.313,103.847,0.554,0.848,5,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,4
2022-12-27 12:32,1.314,103.851,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4
2022-12-27 13:10,1.314,103.852,0.631,0.8,2,-6.546,0,0.0506,0.188,0.000533,0.64,0.857,87.482,4
2022-12-28 01:07,1.321,103.863,0.455,0.732,8,-8.358,0,0.183,0.106,1.3e-05,0.276,0.246,82.681,4
2022-12-28 01:17,1.329,103.88,0.598,0.926,6,-3.746,0,0.0555,0.00575,0.587,0.125,0.364,140.044,4
2022-12-28 08:44,1.319,103.863,0.554,0.848,5,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,4
2022-12-28 08:53,1.312,103.856,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,4
2022-12-29 01:17,1.327,103.867,0.455,0.732,8,-8.358,0,0.183,0.106,1.3e-05,0.276,0.246,82.681,4
2022-12-29 01:24,1.328,103.88,0.413,0.722,2,-5.875,1,0.036,0.00342,3.13e-06,0.0626,0.0803,109.948,4
2022-12-29 04:44,1.319,103.862,0.64,0.645,9,-5.844,1,0.109,0.279,1.18e-05,0.115,0.484,168.03,4
2022-12-29 04:53,1.311,103.856,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,4
2022-12-30 00:22,1.367,103.888,0.755,0.694,8,-5.361,1,0.0424,0.205,0.000823,0.274,0.531,120.058,4
2022-12-30 00:34,1.373,103.865,0.622,0.796,2,-6.612,1,0.146,0.0129,0.000171,0.214,0.304,89.837,4
2022-12-30 10:46,1.373,103.866,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,4
2022-12-30 10:51,1.372,103.865,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4
2022-12-30 10:55,1.37,103.878,0.554,0.848,5,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,4
2022-12-30 10:58,1.371,103.88,0.44,0.441,5,-8.347,0,0.0454,0.684,0.864,0.11,0.0488,125.241,4
2022-12-30 11:06,1.371,103.893,0.636,0.567,1,-7.344,1,0.0745,0.568,1.4e-05,0.131,0.282,125.457,4
2022-12-30 13:23,1.317,103.85,0.886,0.794,1,-5.125,1,0.217,0.567,5.7e-05,0.242,0.853,101.985,4
2022-12-30 13:37,1.313,103.85,0.755,0.694,8,-5.361,1,0.0424,0.205,0.000823,0.274,0.531,120.058,4
2023-01-01 11:49,1.314,103.852,0.605,0.727,4,-4.585,0,0.0906,0.0158,0.000558,0.0989,0.25,170.066,4
2023-01-01 11:58,1.312,103.848,0.48,0.768,3,-4.158,1,0.0576,0.00779,0.0,0.137,0.36,162.085,3
2023-01-01 12:11,1.316,103.847,0.491,0.806,9,-4.844,0,0.0299,0.00321,0.0,0.0752,0.444,159.966,3
2023-01-01 12:21,1.314,103.852,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3
2023-01-02 12:38,1.312,103.849,0.457,0.4,7,-5.574,0,0.148,0.698,0.0,0.119,0.418,65.208,4
2023-01-02 12:41,1.315,103.852,0.562,0.348,1,-11.016,1,0.0389,0.143,0.00366,0.33,0.288,160.019,4
2023-01-02 12:49,1.316,103.847,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-02 13:01,1.313,103.85,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,4
2023-01-02 13:01,1.314,103.852,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,4
2023-01-02 13:01,1.314,103.852,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,4
2023-01-02 13:01,1.314,103.852,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,4
2023-01-03 11:47,1.313,103.853,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-03 13:40,1.314,103.852,0.777,0.459,10,-8.778,0,0.052,0.582,0.235,0.0942,0.478,75.018,4
2023-01-03 13:50,1.314,103.852,0.564,0.641,6,-7.856,0,0.39,0.219,0.000564,0.49,0.54,143.839,4
2023-01-03 14:07,1.314,103.852,0.628,0.295,4,-12.912,1,0.0402,0.85,0.0503,0.135,0.286,131.797,4
2023-01-03 23:57,1.331,103.868,0.392,0.385,8,-9.047,0,0.045,0.667,6.23e-06,0.13,0.381,108.274,3
2023-01-04 00:09,1.37,103.892,0.722,0.415,0,-9.277,0,0.232,0.801,0.000475,0.104,0.714,146.951,4
2023-01-04 00:17,1.367,103.893,0.562,0.525,5,-9.594,1,0.0317,0.0933,0.0,0.162,0.31,82.015,4
2023-01-04 00:19,1.367,103.892,0.608,0.434,2,-11.78,1,0.114,0.165,0.000186,0.114,0.172,83.888,4
2023-01-04 00:30,1.371,103.866,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-04 15:13,1.314,103.852,0.616,0.626,11,-7.757,1,0.179,0.41,0.0,0.13,0.447,161.884,4
2023-01-05 00:31,1.372,103.866,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-05 00:34,1.373,103.865,0.702,0.525,7,-5.028,0,0.0313,0.376,0.0667,0.119,0.515,113.856,4
2023-01-05 11:05,1.339,103.871,0.745,0.318,6,-10.635,1,0.0511,0.478,0.1,0.113,0.134,120.056,4
2023-01-05 11:10,1.319,103.862,0.672,0.349,8,-5.965,1,0.0809,0.835,0.0,0.114,0.246,120.718,3
2023-01-06 00:23,1.37,103.874,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-06 10:42,1.371,103.865,0.527,0.362,10,-7.153,1,0.0544,0.45,0.0,0.0767,0.493,76.581,4
2023-01-06 10:51,1.371,103.865,0.415,0.39,8,-9.244,1,0.0399,0.593,6.77e-05,0.417,0.228,90.838,4
2023-01-06 11:00,1.37,103.878,0.777,0.459,10,-8.778,0,0.052,0.582,0.235,0.0942,0.478,75.018,4
2023-01-06 11:06,1.371,103.888,0.637,0.512,2,-10.027,1,0.0978,0.59,0.000464,0.0712,0.33,109.492,5
2023-01-06 11:34,1.313,103.853,0.517,0.442,10,-9.175,0,0.0398,0.229,0.0,0.168,0.287,138.75,4
2023-01-06 12:42,1.314,103.852,0.597,0.17,0,-13.762,1,0.0351,0.988,8.91e-05,0.109,0.556,127.306,4
2023-01-06 12:46,1.315,103.846,0.576,0.36,7,-9.321,1,0.0352,0.406,0.000103,0.161,0.166,126.836,3
2023-01-07 07:43,1.301,103.839,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-07 08:18,1.335,103.846,0.605,0.727,4,-4.585,0,0.0906,0.0158,0.000558,0.0989,0.25,170.066,4
2023-01-07 08:20,1.3,103.845,0.446,0.712,3,-6.393,0,0.322,0.115,0.0,0.0643,0.744,94.256,4
2023-01-07 08:47,1.271,103.827,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,4
2023-01-07 11:38,1.301,103.839,0.595,0.645,1,-5.877,1,0.0744,0.708,0.00884,0.11,0.367,81.969,4
2023-01-08 11:53,1.314,103.851,0.597,0.17,0,-13.762,1,0.0351,0.988,8.91e-05,0.109,0.556,127.306,4
2023-01-08 12:09,1.314,103.852,0.702,0.525,7,-5.028,0,0.0313,0.376,0.0667,0.119,0.515,113.856,4
2023-01-08 15:23,1.314,103.852,0.719,0.304,8,-9.878,0,0.166,0.611,9.28e-06,0.111,0.404,120.091,4
2023-01-09 00:42,1.373,103.865,0.53,0.333,6,-15.34,1,0.101,0.895,0.00686,0.14,0.432,174.119,4
2023-01-09 11:04,1.37,103.878,0.643,0.315,9,-15.13,1,0.0486,0.865,0.00095,0.0932,0.228,90.914,4
2023-01-09 11:09,1.37,103.884,0.58,0.352,4,-15.227,0,0.404,0.89,0.00012,0.0918,0.423,103.135,4
2023-01-09 11:13,1.371,103.892,0.518,0.162,7,-14.387,1,0.0395,0.809,7.41e-05,0.108,0.28,74.949,4
2023-01-09 11:37,1.314,103.852,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,4
2023-01-09 11:41,1.314,103.852,0.682,0.288,6,-12.791,1,0.0883,0.612,0.012,0.118,0.454,83.982,4
2023-01-09 13:33,1.314,103.852,0.655,0.574,6,-7.124,1,0.0351,0.0761,0.00143,0.133,0.402,86.994,4
2023-01-10 00:08,1.365,103.883,0.655,0.574,6,-7.124,1,0.0351,0.0761,0.00143,0.133,0.402,86.994,4
2023-01-10 00:35,1.372,103.865,0.6,0.667,8,-6.938,0,0.032,0.0224,0.0329,0.188,0.08,99.059,4
2023-01-10 11:13,1.372,103.866,0.536,0.429,4,-11.139,1,0.0319,0.402,0.0498,0.0935,0.246,145.555,4
2023-01-10 11:30,1.371,103.888,0.614,0.482,5,-8.168,0,0.166,0.897,8.28e-06,0.231,0.3,106.796,4
2023-01-10 11:36,1.371,103.892,0.795,0.404,9,-8.616,1,0.0609,0.531,0.715,0.197,0.539,126.003,4
2023-01-11 00:01,1.331,103.869,0.593,0.569,1,-8.206,0,0.0446,0.456,0.00813,0.104,0.204,84.993,4
2023-01-11 00:07,1.366,103.883,0.769,0.53,5,-6.048,1,0.0411,0.344,0.0,0.108,0.388,94.014,4
2023-01-11 00:16,1.371,103.894,0.676,0.661,0,-5.939,1,0.032,0.423,0.0652,0.128,0.671,93.025,4
2023-01-11 00:20,1.367,103.893,0.669,0.72,2,-8.73,1,0.0446,0.277,0.593,0.0473,0.494,130.013,4
2023-01-11 00:23,1.366,103.891,0.729,0.517,6,-7.281,0,0.109,0.416,0.000548,0.0952,0.451,139.941,4
2023-01-11 00:39,1.373,103.865,0.655,0.574,6,-7.124,1,0.0351,0.0761,0.00143,0.133,0.402,86.994,4
2023-01-11 11:00,1.37,103.876,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347,4
2023-01-11 11:23,1.339,103.871,0.624,0.507,9,-8.816,1,0.0283,0.522,0.0612,0.101,0.258,104.461,4
2023-01-11 14:30,1.314,103.852,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4
2023-01-12 00:27,1.369,103.88,0.614,0.482,5,-8.168,0,0.166,0.897,8.28e-06,0.231,0.3,106.796,4
2023-01-12 00:32,1.373,103.865,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,4
2023-01-12 00:37,1.373,103.866,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,4
2023-01-12 11:07,1.371,103.865,0.86,0.354,11,-5.605,0,0.0467,0.174,0.000953,0.367,0.417,143.94,4
2023-01-12 11:16,1.372,103.869,0.575,0.301,1,-9.687,0,0.0589,0.718,0.000359,0.105,0.28,137.968,3
2023-01-12 11:25,1.371,103.882,0.396,0.482,5,-6.175,0,0.0927,0.829,0.0,0.133,0.865,77.266,4
2023-01-12 11:37,1.37,103.893,0.668,0.378,10,-14.131,1,0.282,0.172,7.66e-06,0.152,0.422,98.017,4
2023-01-12 12:01,1.333,103.851,0.578,0.25,6,-9.235,0,0.0505,0.795,1.65e-05,0.135,0.2,132.008,4
2023-01-12 13:55,1.314,103.852,0.597,0.17,0,-13.762,1,0.0351,0.988,8.91e-05,0.109,0.556,127.306,4
2023-01-16 10:23,1.311,103.857,0.545,0.472,2,-7.968,1,0.043,0.759,0.0145,0.406,0.279,87.898,4
2023-01-17 11:11,1.372,103.87,0.545,0.472,2,-7.968,1,0.043,0.759,0.0145,0.406,0.279,87.898,4
2023-01-17 11:16,1.371,103.881,0.7,0.55,11,-5.871,1,0.104,0.16,0.000119,0.0644,0.854,72.997,4
2023-01-17 11:24,1.371,103.893,0.614,0.482,5,-8.168,0,0.166,0.897,8.28e-06,0.231,0.3,106.796,4
2023-01-17 11:26,1.37,103.893,0.427,0.248,1,-12.513,0,0.0819,0.909,0.0,0.172,0.424,168.445,4
2023-01-17 11:36,1.339,103.871,0.6,0.659,4,-7.264,0,0.0542,0.176,0.0,0.111,0.307,89.955,4
2023-01-17 11:47,1.313,103.853,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,1
2023-01-17 11:47,1.314,103.852,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,1
2023-01-18 00:47,1.373,103.865,0.614,0.482,5,-8.168,0,0.166,0.897,8.28e-06,0.231,0.3,106.796,4
2023-01-18 11:04,1.371,103.865,0.7,0.55,11,-5.871,1,0.104,0.16,0.000119,0.0644,0.854,72.997,4
2023-01-18 11:07,1.371,103.865,0.74,0.336,0,-7.824,1,0.104,0.845,5.26e-06,0.522,0.13,98.996,4
2023-01-18 11:11,1.371,103.865,0.585,0.33,6,-10.007,0,0.0864,0.772,0.0177,0.134,0.868,116.638,5
2023-01-18 11:28,1.368,103.893,0.631,0.651,11,-9.244,1,0.0784,0.752,0.00021,0.13,0.546,144.943,4
2023-01-18 11:55,1.314,103.852,0.367,0.25,1,-11.738,0,0.0707,0.722,0.000389,0.0973,0.257,81.893,4
2023-01-18 11:58,1.314,103.852,0.543,0.235,1,-13.938,0,0.0328,0.852,0.0362,0.111,0.0661,117.996,4
2023-01-19 02:24,1.265,103.821,0.778,0.46,6,-6.837,0,0.0389,0.314,0.000505,0.134,0.4,114.001,4
2023-01-19 02:34,1.313,103.857,0.7,0.55,11,-5.871,1,0.104,0.16,0.000119,0.0644,0.854,72.997,4
2023-01-19 02:42,1.311,103.856,0.614,0.482,5,-8.168,0,0.166,0.897,8.28e-06,0.231,0.3,106.796,4
2023-01-20 12:22,1.326,103.865,0.778,0.46,6,-6.837,0,0.0389,0.314,0.000505,0.134,0.4,114.001,4
2023-01-24 12:28,1.312,103.849,0.508,0.33,8,-13.637,0,0.0729,0.843,0.0047,0.153,0.185,127.505,4
2023-01-24 12:44,1.312,103.848,0.74,0.336,0,-7.824,1,0.104,0.845,5.26e-06,0.522,0.13,98.996,4
2023-01-25 11:41,1.369,103.876,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,4
2023-01-25 11:47,1.364,103.868,0.436,0.919,7,-4.833,0,0.0343,0.195,0.681,0.0933,0.457,161.954,4
2023-01-25 12:03,1.343,103.859,0.622,0.671,5,-6.426,1,0.026,0.014,0.0,0.304,0.572,84.996,4
2023-01-25 12:24,1.343,103.857,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4
2023-01-25 12:24,1.343,103.859,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4
2023-01-25 12:45,1.326,103.858,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,4
2023-01-25 12:45,1.325,103.857,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,4
2023-01-26 11:04,1.371,103.865,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,4
2023-01-26 11:10,1.371,103.865,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,4
2023-01-26 11:17,1.37,103.88,0.74,0.336,0,-7.824,1,0.104,0.845,5.26e-06,0.522,0.13,98.996,4
2023-01-26 23:57,1.368,103.885,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,4
